Time (sec),S:Load (lbs),S:Position (in),Ch:Position (in),Ch:Load (lbs),Ch:Stress (PSI),Ch:Strain (in),Set Point (),Cycles (),Ch:Strain_Orig ()
2108.040039,505.368835,0.878216,0.878216,505.368835,NaN,NaN,0.878235,0.000000,0.878216
2108.050049,506.045471,0.878220,0.878220,506.045471,NaN,NaN,0.878239,0.000000,0.878220
2108.060059,506.414551,0.878223,0.878223,506.414551,NaN,NaN,0.878242,0.000000,0.878223
2108.070068,506.030090,0.878227,0.878227,506.030090,NaN,NaN,0.878246,0.000000,0.878227
2108.080078,506.214630,0.878231,0.878231,506.214630,NaN,NaN,0.878250,0.000000,0.878231
2108.090088,505.614899,0.878235,0.878235,505.614899,NaN,NaN,0.878254,0.000000,0.878235
2108.100098,505.399597,0.878239,0.878239,505.399597,NaN,NaN,0.878258,0.000000,0.878239
2108.110107,505.491852,0.878242,0.878242,505.491852,NaN,NaN,0.878262,0.000000,0.878242
2108.120117,505.876312,0.878246,0.878246,505.876312,NaN,NaN,0.878269,0.000000,0.878246
2108.130127,505.676392,0.878250,0.878250,505.676392,NaN,NaN,0.878269,0.000000,0.878250
2108.140137,505.860931,0.878254,0.878254,505.860931,NaN,NaN,0.878277,0.000000,0.878254
2108.150146,505.953217,0.878258,0.878258,505.953217,NaN,NaN,0.878281,0.000000,0.878258
2108.160156,506.030090,0.878262,0.878262,506.030090,NaN,NaN,0.878284,0.000000,0.878262
2108.170166,505.799408,0.878265,0.878265,505.799408,NaN,NaN,0.878288,0.000000,0.878265
2108.180176,506.014709,0.878269,0.878269,506.014709,NaN,NaN,0.878292,0.000000,0.878269
2108.190186,505.799408,0.878277,0.878277,505.799408,NaN,NaN,0.878296,0.000000,0.878277
2108.200195,505.768677,0.878281,0.878281,505.768677,NaN,NaN,0.878304,0.000000,0.878281
2108.210205,505.891693,0.878284,0.878284,505.891693,NaN,NaN,0.878307,0.000000,0.878284
2108.220215,506.076233,0.878288,0.878288,506.076233,NaN,NaN,0.878311,0.000000,0.878288
2108.229980,505.753296,0.878292,0.878292,505.753296,NaN,NaN,0.878315,0.000000,0.878292
2108.239990,506.353027,0.878296,0.878296,506.353027,NaN,NaN,0.878319,0.000000,0.878296
2108.250000,506.153107,0.878304,0.878304,506.153107,NaN,NaN,0.878323,0.000000,0.878304
2108.260010,505.999329,0.878307,0.878307,505.999329,NaN,NaN,0.878326,0.000000,0.878307
2108.270020,506.230011,0.878311,0.878311,506.230011,NaN,NaN,0.878330,0.000000,0.878311
2108.280029,505.399597,0.878315,0.878315,505.399597,NaN,NaN,0.878334,0.000000,0.878315
2108.290039,506.399170,0.878319,0.878319,506.399170,NaN,NaN,0.878342,0.000000,0.878319
2108.300049,506.137726,0.878323,0.878323,506.137726,NaN,NaN,0.878342,0.000000,0.878323
2108.310059,506.783630,0.878326,0.878326,506.783630,NaN,NaN,0.878349,0.000000,0.878326
2108.320068,506.614471,0.878330,0.878330,506.614471,NaN,NaN,0.878353,0.000000,0.878330
2108.330078,506.691345,0.878334,0.878334,506.691345,NaN,NaN,0.878357,0.000000,0.878334
2108.340088,506.322266,0.878338,0.878338,506.322266,NaN,NaN,0.878361,0.000000,0.878338
2108.350098,506.537567,0.878342,0.878342,506.537567,NaN,NaN,0.878365,0.000000,0.878342
2108.360107,506.599091,0.878349,0.878349,506.599091,NaN,NaN,0.878368,0.000000,0.878349
2108.370117,506.168488,0.878353,0.878353,506.168488,NaN,NaN,0.878372,0.000000,0.878353
2108.380127,506.353027,0.878357,0.878357,506.353027,NaN,NaN,0.878376,0.000000,0.878357
2108.390137,506.491425,0.878361,0.878361,506.491425,NaN,NaN,0.878380,0.000000,0.878361
2108.400146,506.645203,0.878365,0.878365,506.645203,NaN,NaN,0.878384,0.000000,0.878365
2108.410156,506.614471,0.878368,0.878368,506.614471,NaN,NaN,0.878387,0.000000,0.878368
2108.420166,506.383789,0.878372,0.878372,506.383789,NaN,NaN,0.878391,0.000000,0.878372
2108.430176,506.383789,0.878376,0.878376,506.383789,NaN,NaN,0.878395,0.000000,0.878376
2108.440186,506.383789,0.878380,0.878380,506.383789,NaN,NaN,0.878399,0.000000,0.878380
2108.450195,506.399170,0.878384,0.878384,506.399170,NaN,NaN,0.878403,0.000000,0.878384
2108.460205,506.045471,0.878387,0.878387,506.045471,NaN,NaN,0.878410,0.000000,0.878387
2108.470215,505.983948,0.878391,0.878391,505.983948,NaN,NaN,0.878410,0.000000,0.878391
2108.479980,506.214630,0.878395,0.878395,506.214630,NaN,NaN,0.878418,0.000000,0.878395
2108.489990,506.706726,0.878399,0.878399,506.706726,NaN,NaN,0.878426,0.000000,0.878399
2108.500000,506.429932,0.878403,0.878403,506.429932,NaN,NaN,0.878429,0.000000,0.878403
2108.510010,506.383789,0.878407,0.878407,506.383789,NaN,NaN,0.878433,0.000000,0.878407
2108.520020,506.922028,0.878410,0.878410,506.922028,NaN,NaN,0.878437,0.000000,0.878410
2108.530029,506.568329,0.878418,0.878418,506.568329,NaN,NaN,0.878441,0.000000,0.878418
2108.540039,506.291504,0.878426,0.878426,506.291504,NaN,NaN,0.878445,0.000000,0.878426
2108.550049,506.230011,0.878429,0.878429,506.230011,NaN,NaN,0.878448,0.000000,0.878429
2108.560059,506.814362,0.878433,0.878433,506.814362,NaN,NaN,0.878452,0.000000,0.878433
2108.570068,506.783630,0.878437,0.878437,506.783630,NaN,NaN,0.878456,0.000000,0.878437
2108.580078,506.414551,0.878441,0.878441,506.414551,NaN,NaN,0.878460,0.000000,0.878441
2108.590088,506.814362,0.878445,0.878445,506.814362,NaN,NaN,0.878464,0.000000,0.878445
2108.600098,506.737488,0.878448,0.878448,506.737488,NaN,NaN,0.878468,0.000000,0.878448
2108.610107,506.537567,0.878452,0.878452,506.537567,NaN,NaN,0.878471,0.000000,0.878452
2108.620117,506.568329,0.878456,0.878456,506.568329,NaN,NaN,0.878475,0.000000,0.878456
2108.630127,506.460663,0.878460,0.878460,506.460663,NaN,NaN,0.878483,0.000000,0.878460
2108.640137,506.860504,0.878464,0.878464,506.860504,NaN,NaN,0.878483,0.000000,0.878464
2108.650146,506.922028,0.878468,0.878468,506.922028,NaN,NaN,0.878490,0.000000,0.878468
2108.660156,506.768250,0.878471,0.878471,506.768250,NaN,NaN,0.878494,0.000000,0.878471
2108.670166,506.845123,0.878475,0.878475,506.845123,NaN,NaN,0.878498,0.000000,0.878475
2108.680176,506.829742,0.878479,0.878479,506.829742,NaN,NaN,0.878502,0.000000,0.878479
2108.690186,507.060425,0.878483,0.878483,507.060425,NaN,NaN,0.878506,0.000000,0.878483
2108.700195,507.275726,0.878490,0.878490,507.275726,NaN,NaN,0.878510,0.000000,0.878490
2108.710205,507.291107,0.878494,0.878494,507.291107,NaN,NaN,0.878513,0.000000,0.878494
2108.720215,506.798981,0.878498,0.878498,506.798981,NaN,NaN,0.878517,0.000000,0.878498
2108.729980,506.491425,0.878502,0.878502,506.491425,NaN,NaN,0.878521,0.000000,0.878502
2108.739990,506.906647,0.878506,0.878506,506.906647,NaN,NaN,0.878525,0.000000,0.878506
2108.750000,507.352600,0.878510,0.878510,507.352600,NaN,NaN,0.878529,0.000000,0.878510
2108.760010,507.752441,0.878513,0.878513,507.752441,NaN,NaN,0.878532,0.000000,0.878513
2108.770020,506.629822,0.878517,0.878517,506.629822,NaN,NaN,0.878536,0.000000,0.878517
2108.780029,506.906647,0.878521,0.878521,506.906647,NaN,NaN,0.878540,0.000000,0.878521
2108.790039,507.075806,0.878525,0.878525,507.075806,NaN,NaN,0.878548,0.000000,0.878525
2108.800049,506.629822,0.878529,0.878529,506.629822,NaN,NaN,0.878555,0.000000,0.878529
2108.810059,506.922028,0.878532,0.878532,506.922028,NaN,NaN,0.878555,0.000000,0.878532
2108.820068,507.583282,0.878536,0.878536,507.583282,NaN,NaN,0.878563,0.000000,0.878536
2108.830078,506.798981,0.878540,0.878540,506.798981,NaN,NaN,0.878567,0.000000,0.878540
2108.840088,507.506378,0.878548,0.878548,507.506378,NaN,NaN,0.878571,0.000000,0.878548
2108.850098,507.275726,0.878551,0.878551,507.275726,NaN,NaN,0.878574,0.000000,0.878551
2108.860107,507.091187,0.878555,0.878555,507.091187,NaN,NaN,0.878578,0.000000,0.878555
2108.870117,507.367981,0.878563,0.878563,507.367981,NaN,NaN,0.878582,0.000000,0.878563
2108.880127,507.137299,0.878563,0.878563,507.137299,NaN,NaN,0.878586,0.000000,0.878563
2108.890137,506.460663,0.878571,0.878571,506.460663,NaN,NaN,0.878590,0.000000,0.878571
2108.900146,506.768250,0.878574,0.878574,506.768250,NaN,NaN,0.878593,0.000000,0.878574
2108.910156,507.306458,0.878578,0.878578,507.306458,NaN,NaN,0.878597,0.000000,0.878578
2108.920166,507.629395,0.878582,0.878582,507.629395,NaN,NaN,0.878601,0.000000,0.878582
2108.930176,507.890839,0.878586,0.878586,507.890839,NaN,NaN,0.878605,0.000000,0.878586
2108.940186,507.936981,0.878590,0.878590,507.936981,NaN,NaN,0.878609,0.000000,0.878590
2108.950195,507.383362,0.878593,0.878593,507.383362,NaN,NaN,0.878613,0.000000,0.878593
2108.960205,507.444885,0.878597,0.878597,507.444885,NaN,NaN,0.878616,0.000000,0.878597
2108.970215,506.968140,0.878601,0.878601,506.968140,NaN,NaN,0.878624,0.000000,0.878601
2108.979980,507.198822,0.878605,0.878605,507.198822,NaN,NaN,0.878624,0.000000,0.878605
2108.989990,507.552521,0.878609,0.878609,507.552521,NaN,NaN,0.878632,0.000000,0.878609
2109.000000,507.813934,0.878613,0.878613,507.813934,NaN,NaN,0.878635,0.000000,0.878613
2109.010010,507.168060,0.878616,0.878616,507.168060,NaN,NaN,0.878639,0.000000,0.878616
2109.020020,507.567902,0.878620,0.878620,507.567902,NaN,NaN,0.878643,0.000000,0.878620
2109.030029,507.367981,0.878624,0.878624,507.367981,NaN,NaN,0.878647,0.000000,0.878624
2109.040039,507.475616,0.878632,0.878632,507.475616,NaN,NaN,0.878651,0.000000,0.878632
2109.050049,507.383362,0.878632,0.878632,507.383362,NaN,NaN,0.878654,0.000000,0.878632
2109.060059,507.106567,0.878639,0.878639,507.106567,NaN,NaN,0.878658,0.000000,0.878639
2109.070068,506.875885,0.878643,0.878643,506.875885,NaN,NaN,0.878662,0.000000,0.878643
2109.080078,506.860504,0.878647,0.878647,506.860504,NaN,NaN,0.878666,0.000000,0.878647
2109.090088,507.429504,0.878651,0.878651,507.429504,NaN,NaN,0.878674,0.000000,0.878651
2109.100098,507.198822,0.878654,0.878654,507.198822,NaN,NaN,0.878677,0.000000,0.878654
2109.110107,507.690918,0.878658,0.878658,507.690918,NaN,NaN,0.878681,0.000000,0.878658
2109.120117,507.260345,0.878662,0.878662,507.260345,NaN,NaN,0.878685,0.000000,0.878662
2109.130127,506.860504,0.878666,0.878666,506.860504,NaN,NaN,0.878689,0.000000,0.878666
2109.140137,507.460236,0.878674,0.878674,507.460236,NaN,NaN,0.878696,0.000000,0.878674
2109.150146,507.337219,0.878677,0.878677,507.337219,NaN,NaN,0.878696,0.000000,0.878677
2109.160156,507.675537,0.878681,0.878681,507.675537,NaN,NaN,0.878704,0.000000,0.878681
2109.170166,507.583282,0.878685,0.878685,507.583282,NaN,NaN,0.878708,0.000000,0.878685
2109.180176,508.259918,0.878689,0.878689,508.259918,NaN,NaN,0.878712,0.000000,0.878689
2109.190186,507.813934,0.878693,0.878693,507.813934,NaN,NaN,0.878716,0.000000,0.878693
2109.200195,507.567902,0.878696,0.878696,507.567902,NaN,NaN,0.878719,0.000000,0.878696
2109.210205,507.860077,0.878704,0.878704,507.860077,NaN,NaN,0.878723,0.000000,0.878704
2109.220215,507.537140,0.878704,0.878704,507.537140,NaN,NaN,0.878727,0.000000,0.878704
2109.229980,507.690918,0.878712,0.878712,507.690918,NaN,NaN,0.878731,0.000000,0.878712
2109.239990,507.614044,0.878716,0.878716,507.614044,NaN,NaN,0.878735,0.000000,0.878716
2109.250000,507.152679,0.878719,0.878719,507.152679,NaN,NaN,0.878738,0.000000,0.878719
2109.260010,507.675537,0.878723,0.878723,507.675537,NaN,NaN,0.878742,0.000000,0.878723
2109.270020,506.891266,0.878727,0.878727,506.891266,NaN,NaN,0.878746,0.000000,0.878727
2109.280029,507.537140,0.878731,0.878731,507.537140,NaN,NaN,0.878750,0.000000,0.878731
2109.290039,507.952362,0.878735,0.878735,507.952362,NaN,NaN,0.878754,0.000000,0.878735
2109.300049,507.829315,0.878738,0.878738,507.829315,NaN,NaN,0.878757,0.000000,0.878738
2109.310059,508.382935,0.878742,0.878742,508.382935,NaN,NaN,0.878765,0.000000,0.878742
2109.320068,508.059998,0.878746,0.878746,508.059998,NaN,NaN,0.878765,0.000000,0.878746
2109.330078,507.690918,0.878750,0.878750,507.690918,NaN,NaN,0.878773,0.000000,0.878750
2109.340088,507.737061,0.878754,0.878754,507.737061,NaN,NaN,0.878777,0.000000,0.878754
2109.350098,507.798553,0.878757,0.878757,507.798553,NaN,NaN,0.878780,0.000000,0.878757
2109.360107,507.598663,0.878761,0.878761,507.598663,NaN,NaN,0.878784,0.000000,0.878761
2109.370117,508.106140,0.878765,0.878765,508.106140,NaN,NaN,0.878788,0.000000,0.878765
2109.380127,508.213776,0.878773,0.878773,508.213776,NaN,NaN,0.878796,0.000000,0.878773
2109.390137,508.059998,0.878773,0.878773,508.059998,NaN,NaN,0.878799,0.000000,0.878773
2109.400146,507.398743,0.878780,0.878780,507.398743,NaN,NaN,0.878803,0.000000,0.878780
2109.410156,507.660156,0.878784,0.878784,507.660156,NaN,NaN,0.878807,0.000000,0.878784
2109.420166,507.152679,0.878788,0.878788,507.152679,NaN,NaN,0.878811,0.000000,0.878788
2109.430176,507.460236,0.878796,0.878796,507.460236,NaN,NaN,0.878815,0.000000,0.878796
2109.440186,507.783203,0.878799,0.878799,507.783203,NaN,NaN,0.878819,0.000000,0.878799
2109.450195,508.044617,0.878803,0.878803,508.044617,NaN,NaN,0.878822,0.000000,0.878803
2109.460205,508.382935,0.878807,0.878807,508.382935,NaN,NaN,0.878826,0.000000,0.878807
2109.470215,508.229156,0.878811,0.878811,508.229156,NaN,NaN,0.878830,0.000000,0.878811
2109.479980,508.213776,0.878815,0.878815,508.213776,NaN,NaN,0.878834,0.000000,0.878815
2109.489990,507.952362,0.878819,0.878819,507.952362,NaN,NaN,0.878838,0.000000,0.878819
2109.500000,507.721680,0.878822,0.878822,507.721680,NaN,NaN,0.878845,0.000000,0.878822
2109.510010,507.721680,0.878826,0.878826,507.721680,NaN,NaN,0.878849,0.000000,0.878826
2109.520020,507.752441,0.878830,0.878830,507.752441,NaN,NaN,0.878853,0.000000,0.878830
2109.530029,508.090759,0.878834,0.878834,508.090759,NaN,NaN,0.878857,0.000000,0.878834
2109.540039,508.336792,0.878838,0.878838,508.336792,NaN,NaN,0.878860,0.000000,0.878838
2109.550049,508.275299,0.878845,0.878845,508.275299,NaN,NaN,0.878864,0.000000,0.878845
2109.560059,508.567474,0.878845,0.878845,508.567474,NaN,NaN,0.878868,0.000000,0.878845
2109.570068,508.644379,0.878853,0.878853,508.644379,NaN,NaN,0.878872,0.000000,0.878853
2109.580078,507.614044,0.878857,0.878857,507.614044,NaN,NaN,0.878876,0.000000,0.878857
2109.590088,507.567902,0.878860,0.878860,507.567902,NaN,NaN,0.878880,0.000000,0.878860
2109.600098,508.059998,0.878864,0.878864,508.059998,NaN,NaN,0.878883,0.000000,0.878864
2109.610107,508.090759,0.878868,0.878868,508.090759,NaN,NaN,0.878887,0.000000,0.878868
2109.620117,508.751984,0.878872,0.878872,508.751984,NaN,NaN,0.878891,0.000000,0.878872
2109.630127,508.628998,0.878876,0.878876,508.628998,NaN,NaN,0.878895,0.000000,0.878876
2109.640137,508.444458,0.878880,0.878880,508.444458,NaN,NaN,0.878899,0.000000,0.878880
2109.650146,508.029236,0.878883,0.878883,508.029236,NaN,NaN,0.878902,0.000000,0.878883
2109.660156,508.183014,0.878887,0.878887,508.183014,NaN,NaN,0.878906,0.000000,0.878887
2109.670166,508.890411,0.878891,0.878891,508.890411,NaN,NaN,0.878918,0.000000,0.878891
2109.680176,508.951935,0.878895,0.878895,508.951935,NaN,NaN,0.878922,0.000000,0.878895
2109.690186,508.675140,0.878899,0.878899,508.675140,NaN,NaN,0.878925,0.000000,0.878899
2109.700195,508.659760,0.878902,0.878902,508.659760,NaN,NaN,0.878929,0.000000,0.878902
2109.710205,508.382935,0.878906,0.878906,508.382935,NaN,NaN,0.878933,0.000000,0.878906
2109.720215,508.644379,0.878918,0.878918,508.644379,NaN,NaN,0.878937,0.000000,0.878918
2109.729980,508.352173,0.878918,0.878918,508.352173,NaN,NaN,0.878941,0.000000,0.878918
2109.739990,508.275299,0.878925,0.878925,508.275299,NaN,NaN,0.878944,0.000000,0.878925
2109.750000,508.598236,0.878929,0.878929,508.598236,NaN,NaN,0.878948,0.000000,0.878929
2109.760010,508.382935,0.878933,0.878933,508.382935,NaN,NaN,0.878952,0.000000,0.878933
2109.770020,508.582855,0.878937,0.878937,508.582855,NaN,NaN,0.878956,0.000000,0.878937
2109.780029,507.952362,0.878941,0.878941,507.952362,NaN,NaN,0.878960,0.000000,0.878941
2109.790039,508.813507,0.878944,0.878944,508.813507,NaN,NaN,0.878963,0.000000,0.878944
2109.800049,508.721222,0.878948,0.878948,508.721222,NaN,NaN,0.878967,0.000000,0.878948
2109.810059,509.028839,0.878952,0.878952,509.028839,NaN,NaN,0.878971,0.000000,0.878952
2109.820068,509.105682,0.878956,0.878956,509.105682,NaN,NaN,0.878975,0.000000,0.878956
2109.830078,508.582855,0.878960,0.878960,508.582855,NaN,NaN,0.878979,0.000000,0.878960
2109.840088,508.306030,0.878963,0.878963,508.306030,NaN,NaN,0.878986,0.000000,0.878963
2109.850098,508.106140,0.878967,0.878967,508.106140,NaN,NaN,0.878990,0.000000,0.878967
2109.860107,508.936554,0.878971,0.878971,508.936554,NaN,NaN,0.878994,0.000000,0.878971
2109.870117,508.998077,0.878975,0.878975,508.998077,NaN,NaN,0.878998,0.000000,0.878975
2109.880127,508.628998,0.878979,0.878979,508.628998,NaN,NaN,0.879002,0.000000,0.878979
2109.890137,509.213348,0.878986,0.878986,509.213348,NaN,NaN,0.879005,0.000000,0.878986
2109.900146,508.905792,0.878986,0.878986,508.905792,NaN,NaN,0.879009,0.000000,0.878986
2109.910156,509.105682,0.878994,0.878994,509.105682,NaN,NaN,0.879013,0.000000,0.878994
2109.920166,508.613617,0.878998,0.878998,508.613617,NaN,NaN,0.879017,0.000000,0.878998
2109.930176,508.136871,0.879002,0.879002,508.136871,NaN,NaN,0.879021,0.000000,0.879002
2109.940186,508.582855,0.879005,0.879005,508.582855,NaN,NaN,0.879025,0.000000,0.879005
2109.950195,508.644379,0.879009,0.879009,508.644379,NaN,NaN,0.879028,0.000000,0.879009
2109.960205,508.552094,0.879013,0.879013,508.552094,NaN,NaN,0.879032,0.000000,0.879013
2109.970215,509.244110,0.879017,0.879017,509.244110,NaN,NaN,0.879040,0.000000,0.879017
2109.979980,508.951935,0.879021,0.879021,508.951935,NaN,NaN,0.879044,0.000000,0.879021
2109.989990,508.967316,0.879025,0.879025,508.967316,NaN,NaN,0.879047,0.000000,0.879025
2110.000000,509.013458,0.879028,0.879028,509.013458,NaN,NaN,0.879051,0.000000,0.879028
2110.010010,508.982697,0.879032,0.879032,508.982697,NaN,NaN,0.879059,0.000000,0.879032
2110.020020,508.798126,0.879040,0.879040,508.798126,NaN,NaN,0.879063,0.000000,0.879040
2110.030029,508.659760,0.879044,0.879044,508.659760,NaN,NaN,0.879066,0.000000,0.879044
2110.040039,509.013458,0.879047,0.879047,509.013458,NaN,NaN,0.879070,0.000000,0.879047
2110.050049,509.090302,0.879051,0.879051,509.090302,NaN,NaN,0.879074,0.000000,0.879051
2110.060059,509.090302,0.879055,0.879055,509.090302,NaN,NaN,0.879078,0.000000,0.879055
2110.070068,509.213348,0.879059,0.879059,509.213348,NaN,NaN,0.879082,0.000000,0.879059
2110.080078,509.290253,0.879066,0.879066,509.290253,NaN,NaN,0.879086,0.000000,0.879066
2110.090088,509.505524,0.879070,0.879070,509.505524,NaN,NaN,0.879089,0.000000,0.879070
2110.100098,508.798126,0.879074,0.879074,508.798126,NaN,NaN,0.879093,0.000000,0.879074
2110.110107,508.798126,0.879078,0.879078,508.798126,NaN,NaN,0.879097,0.000000,0.879078
2110.120117,509.690094,0.879082,0.879082,509.690094,NaN,NaN,0.879101,0.000000,0.879082
2110.130127,509.059540,0.879086,0.879086,509.059540,NaN,NaN,0.879105,0.000000,0.879086
2110.140137,509.182587,0.879089,0.879089,509.182587,NaN,NaN,0.879108,0.000000,0.879089
2110.150146,509.121063,0.879093,0.879093,509.121063,NaN,NaN,0.879112,0.000000,0.879093
2110.160156,509.044220,0.879097,0.879097,509.044220,NaN,NaN,0.879116,0.000000,0.879097
2110.170166,509.259491,0.879101,0.879101,509.259491,NaN,NaN,0.879120,0.000000,0.879101
2110.180176,509.505524,0.879105,0.879105,509.505524,NaN,NaN,0.879128,0.000000,0.879105
2110.190186,509.874603,0.879108,0.879108,509.874603,NaN,NaN,0.879131,0.000000,0.879108
2110.200195,509.351776,0.879112,0.879112,509.351776,NaN,NaN,0.879135,0.000000,0.879112
2110.210205,509.582428,0.879116,0.879116,509.582428,NaN,NaN,0.879139,0.000000,0.879116
2110.220215,509.582428,0.879120,0.879120,509.582428,NaN,NaN,0.879143,0.000000,0.879120
2110.229980,509.459381,0.879124,0.879124,509.459381,NaN,NaN,0.879147,0.000000,0.879124
2110.239990,509.828461,0.879128,0.879128,509.828461,NaN,NaN,0.879150,0.000000,0.879128
2110.250000,509.720795,0.879135,0.879135,509.720795,NaN,NaN,0.879154,0.000000,0.879135
2110.260010,509.597809,0.879139,0.879139,509.597809,NaN,NaN,0.879158,0.000000,0.879139
2110.270020,509.121063,0.879143,0.879143,509.121063,NaN,NaN,0.879166,0.000000,0.879143
2110.280029,509.059540,0.879147,0.879147,509.059540,NaN,NaN,0.879169,0.000000,0.879147
2110.290039,509.536285,0.879150,0.879150,509.536285,NaN,NaN,0.879173,0.000000,0.879150
2110.300049,509.766937,0.879154,0.879154,509.766937,NaN,NaN,0.879177,0.000000,0.879154
2110.310059,509.505524,0.879158,0.879158,509.505524,NaN,NaN,0.879181,0.000000,0.879158
2110.320068,509.444000,0.879166,0.879166,509.444000,NaN,NaN,0.879185,0.000000,0.879166
2110.330078,509.720795,0.879169,0.879169,509.720795,NaN,NaN,0.879189,0.000000,0.879169
2110.340088,509.736176,0.879173,0.879173,509.736176,NaN,NaN,0.879192,0.000000,0.879173
2110.350098,510.013031,0.879177,0.879177,510.013031,NaN,NaN,0.879200,0.000000,0.879177
2110.360107,509.920746,0.879181,0.879181,509.920746,NaN,NaN,0.879204,0.000000,0.879181
2110.370117,509.259491,0.879185,0.879185,509.259491,NaN,NaN,0.879208,0.000000,0.879185
2110.380127,509.305634,0.879189,0.879189,509.305634,NaN,NaN,0.879211,0.000000,0.879189
